,date,Year,Month,Day,Hour,Temperature,Pressure,Humidity,Wind_Speed,Rainfall,Season,Weekend,Load,Temperature_seasonal,Pressure_seasonal,Humidity_seasonal,Wind_Speed_seasonal,Rainfall_seasonal,Season_seasonal
1501,2019-03-04 13:00:00,2019,3,4,13,19.7,1008.5,63.0,1.5,0.0,1,0,6633.6,2.1493864379084955,-1.0711474673202594,-9.082298815359488,0.33593199861466333,0.25424836601307205,0.00022058823529411717
1502,2019-03-04 14:00:00,2019,3,4,14,19.5,1008.3,63.0,1.7,0.0,1,0,6489.6,1.7731854575163397,-1.2729219771241862,-7.379823325163397,0.3220426124254048,0.32160130718954244,0.00036764705882353006
1503,2019-03-04 15:00:00,2019,3,4,15,18.8,1008.8,66.0,2.2,0.0,1,0,6405.6,1.3296070261437913,-1.2071033496732035,-5.401686070261441,0.29847920662830335,0.3195424836601303,0.0005147058823529412
1504,2019-03-04 16:00:00,2019,3,4,16,17.6,1009.3,69.0,2.4,0.0,1,0,6256.8,0.8216928104575175,-0.9209023692810454,-3.187029207516343,0.19821236945865292,0.06571895424836602,0.0006617647058823532
1505,2019-03-04 17:00:00,2019,3,4,17,16.9,1009.5,71.0,2.6,0.0,1,0,6139.2,0.3227761437908502,-0.5516940359477145,-0.8645292075163374,0.14150925777919876,0.017790032679738582,0.0008088235294117661
1506,2019-03-04 18:00:00,2019,3,4,18,16.5,1009.3,72.0,2.8,0.0,1,0,4953.6,-0.12128513071895396,-0.11521364379085197,0.8052502042483696,0.08488457747229328,-0.044256535947712373,0.0009558823529411779
1507,2019-03-04 19:00:00,2019,3,4,19,16.3,1009.9,71.0,4.0,0.0,1,0,3816.0,-0.34963316993463994,0.33931821895425035,1.9614511846405218,0.00949764226342715,-0.08424428104575166,0.0011029411764705882
1508,2019-03-04 20:00:00,2019,3,4,20,16.3,1010.6,72.0,2.7,0.0,1,0,2944.8,-0.536346405228758,0.6519162581699323,2.791255106209149,-0.011732430200340949,-0.13658496732026143,0.0012500000000000007
1509,2019-03-04 21:00:00,2019,3,4,21,16.5,1010.6,75.0,2.3,0.0,1,0,2397.6,-0.7113807189542476,0.7608035130718964,3.34990706699346,-0.06419779678175612,-0.15098447712418303,0.0013970588235294123
1510,2019-03-04 22:00:00,2019,3,4,22,16.5,1010.2,75.0,3.1,0.0,1,0,1996.8,-0.8740988562091505,0.6161613562091474,3.9116227532679737,-0.08572198689258327,-0.0737050653594771,0.0015441176470588221
1511,2019-03-04 23:00:00,2019,3,4,23,16.4,1009.9,77.0,2.7,0.0,1,0,1792.8,-1.0786846405228767,0.3328304738562107,4.728632557189544,-0.10829764759164529,-0.05083741830065355,0.0016911764705882348
1512,2019-03-05 00:00:00,2019,3,5,0,16.3,1009.6,78.0,3.0,0.0,1,0,1752.0,-1.2448611111111108,0.013242238562094154,5.425789419934637,-0.15549830829070743,-0.12718545751633992,-0.0016911764705882348
1513,2019-03-05 01:00:00,2019,3,5,1,16.2,1009.0,79.0,2.4,0.0,1,0,1744.8,-1.4119746732026153,-0.3130273692810458,6.007423406862743,-0.1891809951335605,-0.09920751633986927,-0.001544117647058825
1514,2019-03-05 02:00:00,2019,3,5,2,16.4,1008.4,80.0,2.4,0.0,1,0,1711.2,-1.5553431372549045,-0.5427357026143812,6.526385825163397,-0.23805240746660994,-0.10593545751633995,-0.001397058823529412
1515,2019-03-05 03:00:00,2019,3,5,3,16.5,1008.7,81.0,2.2,0.0,1,0,1696.8,-1.676471405228758,-0.5670469771241855,6.8854462826797285,-0.25086254528985535,-0.05857026143790847,-0.0012499999999999992
1516,2019-03-05 04:00:00,2019,3,5,4,16.6,1008.5,82.0,1.8,0.0,1,0,1708.8,-1.7752491830065344,-0.3522602124182998,7.187545955882354,-0.29166287919153194,0.02379493464052291,-0.0011029411764705897
1517,2019-03-05 05:00:00,2019,3,5,5,16.8,1008.7,82.0,1.9,0.0,1,0,2066.4,-1.8059264705882363,0.07571282679738603,7.2036652369281065,-0.2833406640736003,0.0008782679738562663,-0.0009558823529411768
1518,2019-03-05 06:00:00,2019,3,5,6,17.1,1008.7,81.0,1.8,0.0,1,0,2330.4,-1.3457875816993452,0.5591392973856166,5.639441380718949,-0.27139589993606145,-0.06673202614379084,-0.000808823529411764
1519,2019-03-05 07:00:00,2019,3,5,7,18.2,1008.6,77.0,1.6,0.0,1,0,4408.8,-0.5018913398692811,0.9629554738562119,2.1177665441176505,-0.18814476324950277,-0.041413398692810424,-0.0006617647058823545
1520,2019-03-05 08:00:00,2019,3,5,8,19.7,1008.1,73.0,2.0,0.0,1,0,6259.2,0.4710808823529417,1.210911356209149,-2.402192606209149,-0.024440195190394923,0.01859885620915035,-0.0005147058823529416
1521,2019-03-05 09:00:00,2019,3,5,9,20.9,1007.7,69.0,2.2,0.0,1,0,6885.6,1.3432246732026147,1.1468329248366056,-6.236955678104577,0.05935505914322254,0.02362336601307193,-0.0003676470588235292
1522,2019-03-05 10:00:00,2019,3,5,10,22.5,1005.0,65.0,3.0,0.0,1,0,6667.2,1.9950580065359462,0.7270142973856237,-9.08668607026143,0.16995832001278774,0.011282679738562115,-0.0002205882352941189
1523,2019-03-05 11:00:00,2019,3,5,11,23.6,1004.5,63.0,2.3,0.0,1,0,6878.4,2.364202614379085,0.09647508169934882,-10.60604881535946,0.2312846200980391,0.011282679738562127,-7.352941176470514e-05
1524,2019-03-05 12:00:00,2019,3,5,12,23.6,1003.5,64.0,1.1,0.0,1,0,6300.0,2.4187197712418307,-0.5792602124182993,-10.294333129084961,0.3113728553921571,-0.028705065359477092,7.352941176470601e-05
1525,2019-03-05 13:00:00,2019,3,5,13,24.2,1002.6,62.0,1.5,0.0,1,0,6895.2,2.1493864379084955,-1.0711474673202594,-9.082298815359488,0.33593199861466333,0.25424836601307205,0.00022058823529411717
1526,2019-03-05 14:00:00,2019,3,5,14,25.0,1002.3,59.0,1.0,0.0,1,0,6979.2,1.7731854575163397,-1.2729219771241862,-7.379823325163397,0.3220426124254048,0.32160130718954244,0.00036764705882353006
1527,2019-03-05 15:00:00,2019,3,5,15,24.5,1002.7,60.0,1.5,0.0,1,0,6876.0,1.3296070261437913,-1.2071033496732035,-5.401686070261441,0.29847920662830335,0.3195424836601303,0.0005147058823529412
1528,2019-03-05 16:00:00,2019,3,5,16,21.5,1003.1,77.0,2.1,0.0,1,0,6760.8,0.8216928104575175,-0.9209023692810454,-3.187029207516343,0.19821236945865292,0.06571895424836602,0.0006617647058823532
1529,2019-03-05 17:00:00,2019,3,5,17,17.3,1004.7,88.0,0.9,0.0,1,0,6477.6,0.3227761437908502,-0.5516940359477145,-0.8645292075163374,0.14150925777919876,0.017790032679738582,0.0008088235294117661
1530,2019-03-05 18:00:00,2019,3,5,18,16.3,1005.7,89.0,2.8,0.0,1,0,5076.0,-0.12128513071895396,-0.11521364379085197,0.8052502042483696,0.08488457747229328,-0.044256535947712373,0.0009558823529411779
1531,2019-03-05 19:00:00,2019,3,5,19,16.1,1007.4,89.0,0.5,0.0,1,0,3996.0,-0.34963316993463994,0.33931821895425035,1.9614511846405218,0.00949764226342715,-0.08424428104575166,0.0011029411764705882
1532,2019-03-05 20:00:00,2019,3,5,20,16.4,1007.2,88.0,0.2,0.0,1,0,3292.8,-0.536346405228758,0.6519162581699323,2.791255106209149,-0.011732430200340949,-0.13658496732026143,0.0012500000000000007
1533,2019-03-05 21:00:00,2019,3,5,21,16.7,1006.2,85.0,0.0,0.0,1,0,2678.4,-0.7113807189542476,0.7608035130718964,3.34990706699346,-0.06419779678175612,-0.15098447712418303,0.0013970588235294123
1534,2019-03-05 22:00:00,2019,3,5,22,17.2,1006.5,83.0,0.6,0.0,1,0,2061.6,-0.8740988562091505,0.6161613562091474,3.9116227532679737,-0.08572198689258327,-0.0737050653594771,0.0015441176470588221
1535,2019-03-05 23:00:00,2019,3,5,23,17.0,1006.0,86.0,0.2,0.0,1,0,1790.4,-1.0786846405228767,0.3328304738562107,4.728632557189544,-0.10829764759164529,-0.05083741830065355,0.0016911764705882348
1536,2019-03-06 00:00:00,2019,3,6,0,17.2,1006.0,87.0,0.2,0.0,1,0,1658.4,-1.2448611111111108,0.013242238562094154,5.425789419934637,-0.15549830829070743,-0.12718545751633992,-0.0016911764705882348
1537,2019-03-06 01:00:00,2019,3,6,1,17.7,1006.2,85.0,0.5,0.0,1,0,1689.6,-1.4119746732026153,-0.3130273692810458,6.007423406862743,-0.1891809951335605,-0.09920751633986927,-0.001544117647058825
1538,2019-03-06 02:00:00,2019,3,6,2,17.9,1005.5,86.0,0.4,0.0,1,0,1665.6,-1.5553431372549045,-0.5427357026143812,6.526385825163397,-0.23805240746660994,-0.10593545751633995,-0.001397058823529412
1539,2019-03-06 03:00:00,2019,3,6,3,17.8,1005.5,89.0,0.3,0.0,1,0,1646.4,-1.676471405228758,-0.5670469771241855,6.8854462826797285,-0.25086254528985535,-0.05857026143790847,-0.0012499999999999992
1540,2019-03-06 04:00:00,2019,3,6,4,17.9,1005.9,90.0,0.0,0.0,1,0,1716.0,-1.7752491830065344,-0.3522602124182998,7.187545955882354,-0.29166287919153194,0.02379493464052291,-0.0011029411764705897
1541,2019-03-06 05:00:00,2019,3,6,5,17.6,1006.2,92.0,0.0,0.0,1,0,2109.6,-1.8059264705882363,0.07571282679738603,7.2036652369281065,-0.2833406640736003,0.0008782679738562663,-0.0009558823529411768
1542,2019-03-06 06:00:00,2019,3,6,6,17.8,1006.9,93.0,0.3,0.5,1,0,2371.2,-1.3457875816993452,0.5591392973856166,5.639441380718949,-0.27139589993606145,-0.06673202614379084,-0.000808823529411764
1543,2019-03-06 07:00:00,2019,3,6,7,18.6,1006.3,90.0,0.2,0.0,1,0,4596.0,-0.5018913398692811,0.9629554738562119,2.1177665441176505,-0.18814476324950277,-0.041413398692810424,-0.0006617647058823545
1544,2019-03-06 08:00:00,2019,3,6,8,19.9,1006.2,82.0,0.1,0.0,1,0,6352.8,0.4710808823529417,1.210911356209149,-2.402192606209149,-0.024440195190394923,0.01859885620915035,-0.0005147058823529416
1545,2019-03-06 09:00:00,2019,3,6,9,20.5,1006.4,86.0,0.9,0.5,1,0,7111.2,1.3432246732026147,1.1468329248366056,-6.236955678104577,0.05935505914322254,0.02362336601307193,-0.0003676470588235292
1546,2019-03-06 10:00:00,2019,3,6,10,19.5,1007.0,83.0,0.5,0.0,1,0,6621.6,1.9950580065359462,0.7270142973856237,-9.08668607026143,0.16995832001278774,0.011282679738562115,-0.0002205882352941189
1547,2019-03-06 11:00:00,2019,3,6,11,19.3,1006.8,84.0,0.8,0.0,1,0,6528.0,2.364202614379085,0.09647508169934882,-10.60604881535946,0.2312846200980391,0.011282679738562127,-7.352941176470514e-05
1548,2019-03-06 12:00:00,2019,3,6,12,19.2,1006.8,82.0,1.8,0.0,1,0,6136.8,2.4187197712418307,-0.5792602124182993,-10.294333129084961,0.3113728553921571,-0.028705065359477092,7.352941176470601e-05
1549,2019-03-06 13:00:00,2019,3,6,13,19.5,1006.3,79.0,0.5,0.0,1,0,6600.0,2.1493864379084955,-1.0711474673202594,-9.082298815359488,0.33593199861466333,0.25424836601307205,0.00022058823529411717
1550,2019-03-06 14:00:00,2019,3,6,14,18.4,1006.1,87.0,1.8,0.0,1,0,6429.6,1.7731854575163397,-1.2729219771241862,-7.379823325163397,0.3220426124254048,0.32160130718954244,0.00036764705882353006
1551,2019-03-06 15:00:00,2019,3,6,15,17.4,1006.4,86.0,1.7,0.0,1,0,6362.4,1.3296070261437913,-1.2071033496732035,-5.401686070261441,0.29847920662830335,0.3195424836601303,0.0005147058823529412
1552,2019-03-06 16:00:00,2019,3,6,16,16.7,1007.6,84.0,1.3,0.0,1,0,6268.8,0.8216928104575175,-0.9209023692810454,-3.187029207516343,0.19821236945865292,0.06571895424836602,0.0006617647058823532
1553,2019-03-06 17:00:00,2019,3,6,17,16.1,1008.9,89.0,1.3,2.0,1,0,6180.0,0.3227761437908502,-0.5516940359477145,-0.8645292075163374,0.14150925777919876,0.017790032679738582,0.0008088235294117661
1554,2019-03-06 18:00:00,2019,3,6,18,15.4,1009.6,92.0,1.3,0.5,1,0,4862.4,-0.12128513071895396,-0.11521364379085197,0.8052502042483696,0.08488457747229328,-0.044256535947712373,0.0009558823529411779
1555,2019-03-06 19:00:00,2019,3,6,19,15.2,1010.3,91.0,1.2,1.5,1,0,3734.4,-0.34963316993463994,0.33931821895425035,1.9614511846405218,0.00949764226342715,-0.08424428104575166,0.0011029411764705882
1556,2019-03-06 20:00:00,2019,3,6,20,15.3,1010.9,92.0,1.2,1.0,1,0,2995.2,-0.536346405228758,0.6519162581699323,2.791255106209149,-0.011732430200340949,-0.13658496732026143,0.0012500000000000007
1557,2019-03-06 21:00:00,2019,3,6,21,14.9,1010.7,93.0,1.6,1.0,1,0,2570.4,-0.7113807189542476,0.7608035130718964,3.34990706699346,-0.06419779678175612,-0.15098447712418303,0.0013970588235294123
1558,2019-03-06 22:00:00,2019,3,6,22,14.8,1011.1,94.0,1.2,1.5,1,0,2092.8,-0.8740988562091505,0.6161613562091474,3.9116227532679737,-0.08572198689258327,-0.0737050653594771,0.0015441176470588221
1559,2019-03-06 23:00:00,2019,3,6,23,14.6,1011.5,93.0,1.2,0.0,1,0,1824.0,-1.0786846405228767,0.3328304738562107,4.728632557189544,-0.10829764759164529,-0.05083741830065355,0.0016911764705882348
1560,2019-03-07 00:00:00,2019,3,7,0,14.7,1011.1,93.0,1.2,0.0,1,0,1699.2,-1.2448611111111108,0.013242238562094154,5.425789419934637,-0.15549830829070743,-0.12718545751633992,-0.0016911764705882348
1561,2019-03-07 01:00:00,2019,3,7,1,14.4,1010.9,92.0,1.4,0.5,1,0,1672.8,-1.4119746732026153,-0.3130273692810458,6.007423406862743,-0.1891809951335605,-0.09920751633986927,-0.001544117647058825
1562,2019-03-07 02:00:00,2019,3,7,2,14.2,1010.8,95.0,0.9,0.5,1,0,1648.8,-1.5553431372549045,-0.5427357026143812,6.526385825163397,-0.23805240746660994,-0.10593545751633995,-0.001397058823529412
1563,2019-03-07 03:00:00,2019,3,7,3,13.9,1010.6,95.0,1.4,1.0,1,0,1636.8,-1.676471405228758,-0.5670469771241855,6.8854462826797285,-0.25086254528985535,-0.05857026143790847,-0.0012499999999999992
1564,2019-03-07 04:00:00,2019,3,7,4,13.8,1010.7,94.0,1.7,0.5,1,0,1663.2,-1.7752491830065344,-0.3522602124182998,7.187545955882354,-0.29166287919153194,0.02379493464052291,-0.0011029411764705897
1565,2019-03-07 05:00:00,2019,3,7,5,13.7,1011.0,92.0,1.2,0.0,1,0,1944.0,-1.8059264705882363,0.07571282679738603,7.2036652369281065,-0.2833406640736003,0.0008782679738562663,-0.0009558823529411768
1566,2019-03-07 06:00:00,2019,3,7,6,13.3,1012.2,92.0,2.1,1.0,1,0,2224.8,-1.3457875816993452,0.5591392973856166,5.639441380718949,-0.27139589993606145,-0.06673202614379084,-0.000808823529411764
1567,2019-03-07 07:00:00,2019,3,7,7,12.9,1013.1,93.0,2.2,2.5,1,0,4284.0,-0.5018913398692811,0.9629554738562119,2.1177665441176505,-0.18814476324950277,-0.041413398692810424,-0.0006617647058823545
1568,2019-03-07 08:00:00,2019,3,7,8,13.4,1013.6,89.0,1.9,1.5,1,0,5932.8,0.4710808823529417,1.210911356209149,-2.402192606209149,-0.024440195190394923,0.01859885620915035,-0.0005147058823529416
1569,2019-03-07 09:00:00,2019,3,7,9,13.4,1013.7,93.0,1.8,4.5,1,0,6218.4,1.3432246732026147,1.1468329248366056,-6.236955678104577,0.05935505914322254,0.02362336601307193,-0.0003676470588235292
1570,2019-03-07 10:00:00,2019,3,7,10,13.4,1013.6,89.0,2.5,0.5,1,0,6146.4,1.9950580065359462,0.7270142973856237,-9.08668607026143,0.16995832001278774,0.011282679738562115,-0.0002205882352941189
1571,2019-03-07 11:00:00,2019,3,7,11,12.9,1013.2,90.0,3.1,3.0,1,0,6201.6,2.364202614379085,0.09647508169934882,-10.60604881535946,0.2312846200980391,0.011282679738562127,-7.352941176470514e-05
1572,2019-03-07 12:00:00,2019,3,7,12,12.6,1012.6,87.0,2.8,1.0,1,0,5834.4,2.4187197712418307,-0.5792602124182993,-10.294333129084961,0.3113728553921571,-0.028705065359477092,7.352941176470601e-05
1573,2019-03-07 13:00:00,2019,3,7,13,13.0,1012.0,82.0,2.0,1.0,1,0,6172.8,2.1493864379084955,-1.0711474673202594,-9.082298815359488,0.33593199861466333,0.25424836601307205,0.00022058823529411717
1574,2019-03-07 14:00:00,2019,3,7,14,12.7,1012.0,92.0,1.6,2.0,1,0,6079.2,1.7731854575163397,-1.2729219771241862,-7.379823325163397,0.3220426124254048,0.32160130718954244,0.00036764705882353006
1575,2019-03-07 15:00:00,2019,3,7,15,12.4,1011.2,91.0,3.3,1.5,1,0,6134.4,1.3296070261437913,-1.2071033496732035,-5.401686070261441,0.29847920662830335,0.3195424836601303,0.0005147058823529412
1576,2019-03-07 16:00:00,2019,3,7,16,12.2,1012.6,91.0,2.3,1.5,1,0,5949.6,0.8216928104575175,-0.9209023692810454,-3.187029207516343,0.19821236945865292,0.06571895424836602,0.0006617647058823532
1577,2019-03-07 17:00:00,2019,3,7,17,11.9,1013.6,91.0,1.7,2.5,1,0,6004.8,0.3227761437908502,-0.5516940359477145,-0.8645292075163374,0.14150925777919876,0.017790032679738582,0.0008088235294117661
1578,2019-03-07 18:00:00,2019,3,7,18,11.9,1013.7,91.0,2.2,1.5,1,0,4850.4,-0.12128513071895396,-0.11521364379085197,0.8052502042483696,0.08488457747229328,-0.044256535947712373,0.0009558823529411779
1579,2019-03-07 19:00:00,2019,3,7,19,12.1,1013.9,93.0,1.7,0.5,1,0,3746.4,-0.34963316993463994,0.33931821895425035,1.9614511846405218,0.00949764226342715,-0.08424428104575166,0.0011029411764705882
1580,2019-03-07 20:00:00,2019,3,7,20,11.6,1013.3,92.0,2.1,1.0,1,0,3088.8,-0.536346405228758,0.6519162581699323,2.791255106209149,-0.011732430200340949,-0.13658496732026143,0.0012500000000000007
1581,2019-03-07 21:00:00,2019,3,7,21,12.0,1013.9,91.0,1.3,1.0,1,0,2668.8,-0.7113807189542476,0.7608035130718964,3.34990706699346,-0.06419779678175612,-0.15098447712418303,0.0013970588235294123
1582,2019-03-07 22:00:00,2019,3,7,22,11.7,1014.2,92.0,1.5,1.5,1,0,2104.8,-0.8740988562091505,0.6161613562091474,3.9116227532679737,-0.08572198689258327,-0.0737050653594771,0.0015441176470588221
1583,2019-03-07 23:00:00,2019,3,7,23,12.1,1013.3,88.0,1.2,1.0,1,0,1826.4,-1.0786846405228767,0.3328304738562107,4.728632557189544,-0.10829764759164529,-0.05083741830065355,0.0016911764705882348
1584,2019-03-08 00:00:00,2019,3,8,0,12.3,1013.1,92.0,1.7,1.5,1,0,1646.4,-1.2448611111111108,0.013242238562094154,5.425789419934637,-0.15549830829070743,-0.12718545751633992,-0.0016911764705882348
1585,2019-03-08 01:00:00,2019,3,8,1,12.5,1012.0,91.0,1.7,1.0,1,0,1658.4,-1.4119746732026153,-0.3130273692810458,6.007423406862743,-0.1891809951335605,-0.09920751633986927,-0.001544117647058825
1586,2019-03-08 02:00:00,2019,3,8,2,12.5,1012.2,94.0,2.3,3.0,1,0,1620.0,-1.5553431372549045,-0.5427357026143812,6.526385825163397,-0.23805240746660994,-0.10593545751633995,-0.001397058823529412
1587,2019-03-08 03:00:00,2019,3,8,3,12.5,1011.5,95.0,2.2,1.5,1,0,1641.6,-1.676471405228758,-0.5670469771241855,6.8854462826797285,-0.25086254528985535,-0.05857026143790847,-0.0012499999999999992
1588,2019-03-08 04:00:00,2019,3,8,4,12.3,1011.8,95.0,2.4,3.0,1,0,1634.4,-1.7752491830065344,-0.3522602124182998,7.187545955882354,-0.29166287919153194,0.02379493464052291,-0.0011029411764705897
1589,2019-03-08 05:00:00,2019,3,8,5,12.4,1012.3,95.0,2.6,0.5,1,0,1946.4,-1.8059264705882363,0.07571282679738603,7.2036652369281065,-0.2833406640736003,0.0008782679738562663,-0.0009558823529411768
1590,2019-03-08 06:00:00,2019,3,8,6,13.1,1012.3,95.0,1.7,0.5,1,0,2222.4,-1.3457875816993452,0.5591392973856166,5.639441380718949,-0.27139589993606145,-0.06673202614379084,-0.000808823529411764
1591,2019-03-08 07:00:00,2019,3,8,7,13.2,1012.6,95.0,2.2,0.5,1,0,4060.8,-0.5018913398692811,0.9629554738562119,2.1177665441176505,-0.18814476324950277,-0.041413398692810424,-0.0006617647058823545
1592,2019-03-08 08:00:00,2019,3,8,8,13.5,1012.3,96.0,2.7,0.0,1,0,5786.4,0.4710808823529417,1.210911356209149,-2.402192606209149,-0.024440195190394923,0.01859885620915035,-0.0005147058823529416
1593,2019-03-08 09:00:00,2019,3,8,9,14.1,1013.2,97.0,2.1,3.5,1,0,6009.6,1.3432246732026147,1.1468329248366056,-6.236955678104577,0.05935505914322254,0.02362336601307193,-0.0003676470588235292
1594,2019-03-08 10:00:00,2019,3,8,10,14.5,1012.3,97.0,1.9,1.0,1,0,6120.0,1.9950580065359462,0.7270142973856237,-9.08668607026143,0.16995832001278774,0.011282679738562115,-0.0002205882352941189
1595,2019-03-08 11:00:00,2019,3,8,11,14.9,1011.6,96.0,1.2,0.5,1,0,6134.4,2.364202614379085,0.09647508169934882,-10.60604881535946,0.2312846200980391,0.011282679738562127,-7.352941176470514e-05
1596,2019-03-08 12:00:00,2019,3,8,12,15.2,1011.5,97.0,0.6,1.0,1,0,5774.4,2.4187197712418307,-0.5792602124182993,-10.294333129084961,0.3113728553921571,-0.028705065359477092,7.352941176470601e-05
1597,2019-03-08 13:00:00,2019,3,8,13,15.4,1009.8,97.0,2.8,1.0,1,0,6261.6,2.1493864379084955,-1.0711474673202594,-9.082298815359488,0.33593199861466333,0.25424836601307205,0.00022058823529411717
1598,2019-03-08 14:00:00,2019,3,8,14,15.7,1009.4,97.0,1.6,0.0,1,0,6312.0,1.7731854575163397,-1.2729219771241862,-7.379823325163397,0.3220426124254048,0.32160130718954244,0.00036764705882353006
