Year,Month,Season,Day,Weekend,Hour,Temperature,Pressure,Humidity,Wind_Speed,Rainfall,Load
2020,3,1,12,0,8,18.1,1011.1,82,0.3,0,5810.4
2020,3,1,12,0,9,18.2,1011.3,83,0,0.5,6232.8
2020,3,1,12,0,10,18.9,1010.4,83,0.8,0,6122.4
2020,3,1,12,0,11,19.9,1009.1,80,0.3,0,6091.2
2020,3,1,12,0,12,21.2,1007.8,79,0.6,0,5892
2020,3,1,12,0,13,,,,,0,6504
2020,3,1,12,0,14,23.5,1006.2,64,0.9,0,6355.2
2020,3,1,12,0,15,,,,,0,6206.4
2020,3,1,12,0,16,22.5,1006.4,65,0.9,,6196.8
2020,3,1,12,0,17,22.1,1006.3,66,0,0,6144
2020,3,1,12,0,18,21.9,1006.2,66,0,0,4840.8
2020,3,1,12,0,19,21.6,1006.7,70,0.1,0,3878.4
2020,3,1,12,0,20,21,1007.3,77,0.4,0,3127.2
2020,3,1,12,0,21,20.8,1007.5,76,0.1,0,2570.4
2020,3,1,12,0,22,20.5,1007.9,78,1.1,0,1999.2
2020,3,1,12,0,23,20.3,1008.3,83,1.7,0,1728
2020,3,1,13,0,0,19.2,1009,93,0.8,0,1586.4
2020,3,1,13,0,1,19,1008.5,94,0.7,0,1521.6
2020,3,1,13,0,2,18.7,1007.9,96,0.4,1.5,1531.2
2020,3,1,13,0,3,18.7,1007.8,96,0.3,2.5,1531.2
2020,3,1,13,0,4,18.8,1007.9,98,0,2,1526.4
2020,3,1,13,0,5,18.8,1008,99,0,2.5,1840.8
2020,3,1,13,0,6,,,,,10,2054.4
2020,3,1,13,0,7,19,1009.1,99,0,5,4250.4
2020,3,1,13,0,8,19.1,1009.5,99,0,11.5,6076.8
2020,3,1,13,0,9,19.1,1009.8,99,0,13,6686.4
2020,3,1,13,0,10,19.3,1010,99,0.7,9.5,6278.4
2020,3,1,13,0,11,19.9,1009,99,0.3,3,6230.4
2020,3,1,13,0,12,21.4,1007.5,97,0.3,0,6283.2
2020,3,1,13,0,13,21,1006.8,91,1.3,0,6513.6
2020,3,1,13,0,14,20.3,1006.5,97,0.5,0,6352.8
2020,3,1,13,0,15,20.4,1006.6,93,0.7,0,6297.6
2020,3,1,13,0,16,20.1,1006.9,92,0.4,0,6220.8
2020,3,1,13,0,17,19.7,1007.4,93,0.7,0,6184.8
2020,3,1,13,0,18,19.2,1008,95,0.4,0,4891.2
2020,3,1,13,0,19,18.5,1008.7,97,1.4,0,3919.2
2020,3,1,13,0,20,18.5,1009.6,100,0.7,1,2952
2020,3,1,13,0,21,17.7,1010,99,1.3,0.5,2426.4
2020,3,1,13,0,22,17.7,1010.2,97,1.2,0.5,1972.8
2020,3,1,13,0,23,17.5,1010.5,97,0.5,1,1644
2020,3,1,14,1,0,16.9,1010.3,93,0.3,1,1603.2
2020,3,1,14,1,1,16.8,1010.4,92,0.7,1.5,1569.6
2020,3,1,14,1,2,16.6,1010.4,91,0.5,0.5,1562.4
2020,3,1,14,1,3,16.2,1010.3,93,0.5,0,1569.6
2020,3,1,14,1,4,15.8,1010.8,87,0.6,0,1516.8
2020,3,1,14,1,5,15.5,1011.2,82,0.6,0,1634.4
2020,3,1,14,1,6,15.6,1012,79,0.5,0,1670.4
2020,3,1,14,1,7,15.3,1012.5,79,0.3,0,2337.6
2020,3,1,14,1,8,15.8,1013,80,0.5,0,2647.2
2020,3,1,14,1,9,15.7,1013.6,81,0.1,0,2707.2
2020,3,1,14,1,10,15.3,1013.2,82,0.3,0,2774.4
2020,3,1,14,1,11,15.3,1012.4,81,0.6,0.5,2695.2
2020,3,1,14,1,12,15.5,1011.8,74,0.5,0,2644.8
2020,3,1,14,1,13,15.7,1011.1,74,0.6,0,2536.8
2020,3,1,14,1,14,16.3,1010.8,63,0.7,0,2308.8
2020,3,1,14,1,15,16,1011.3,66,0.7,0,2337.6
2020,3,1,14,1,16,15.7,1011.6,69,1.1,0,2268
2020,3,1,14,1,17,15.6,1011.7,68,1.7,,2224.8
2020,3,1,14,1,18,15.5,1012,70,0.9,0,2068.8
2020,3,1,14,1,19,15.5,1012.4,70,0.5,0,2004
2020,3,1,14,1,20,15.4,1013,70,0.8,0,1924.8
2020,3,1,14,1,21,15.5,1013.2,70,0.3,0,1893.6
2020,3,1,14,1,22,15.5,1013.3,69,0.5,0,1555.2
2020,3,1,14,1,23,15.4,1013.2,68,0,0,1521.6
2020,3,1,15,1,0,15.1,1012.4,70,0,0,1478.4
2020,3,1,15,1,1,14.8,1012.5,71,0,0,1478.4
2020,3,1,15,1,2,14.6,1012.4,72,0.1,0,1490.4
2020,3,1,15,1,3,14.6,1012.4,70,0,0,1495.2
2020,3,1,15,1,4,14.3,1012.8,73,0.3,0,1488
2020,3,1,15,1,5,13.9,1013.3,72,0,0,1593.6
2020,3,1,15,1,6,14.6,1013.7,68,0.1,0,1670.4
2020,3,1,15,1,7,16.5,1014.3,59,0.1,0,1696.8
2020,3,1,15,1,8,17.9,1014.4,47,1.1,0,1948.8
2020,3,1,15,1,9,19.1,1014.3,34,2,0,1970.4
2020,3,1,15,1,10,19.2,1013.8,33,1.1,0,2049.6
2020,3,1,15,1,11,19.9,1013,28,1,0,2107.2
2020,3,1,15,1,12,20.3,1012,31,1,0,2107.2
2020,3,1,15,1,13,20.4,1011.1,33,0.9,0,2162.4
2020,3,1,15,1,14,19.6,1010.6,34,1.6,0,2205.6
2020,3,1,15,1,15,19.2,1010.4,38,1.3,0,2260.8
2020,3,1,15,1,16,,,,,,2253.6
2020,3,1,15,1,17,17.7,1011.5,45,1.9,0,2215.2
2020,3,1,15,1,18,16.6,1012.1,49,2.1,0,2071.2
2020,3,1,15,1,19,15.8,1012.4,53,1.8,0,2025.6
2020,3,1,15,1,20,15.2,1012.8,57,2.1,0,1920
2020,3,1,15,1,21,14.8,1013,62,1.9,0,1843.2
2020,3,1,15,1,22,14.5,1013,64,1.4,,1617.6
2020,3,1,15,1,23,14.4,1013.3,65,1.7,0,1567.2
2020,3,1,16,0,0,14.6,1013.3,63,1.6,0,1504.8
2020,3,1,16,0,1,14.3,1013,65,1.4,0,1471.2
2020,3,1,16,0,2,14.2,1012.8,66,1.4,0,1526.4
2020,3,1,16,0,3,14.7,1013.1,64,1.5,0,1507.2
2020,3,1,16,0,4,14.6,1013.5,66,1,,1524
2020,3,1,16,0,5,14.4,1014.1,68,0.8,0,1706.4
2020,3,1,16,0,6,16.1,1014.4,67,1.4,0,2011.2
2020,3,1,16,0,7,17.8,1014.5,57,2.1,0,3902.4
2020,3,1,16,0,8,19.6,1015.1,41,2.6,0,5520
2020,3,1,16,0,9,20.6,1015,36,1.9,0,5803.2
2020,3,1,16,0,10,21.2,1014.6,31,2.7,0,5894.4
2020,3,1,16,0,11,21.8,1013.2,28,3.2,0,6098.4
2020,3,1,16,0,12,22.8,1012.7,29,1.5,0,5632.8
2020,3,1,16,0,13,22.4,1012,29,3.2,0,6103.2
2020,3,1,16,0,14,22,1011.3,30,3.3,0,5973.6
2020,3,1,16,0,15,21.5,1011.4,32,2.5,0,5860.8
2020,3,1,16,0,16,21,1011.7,36,3.2,0,5851.2
2020,3,1,16,0,17,19.9,1012,39,1.5,0,5820
2020,3,1,16,0,18,19.2,1012.7,40,1.3,0,4713.6
2020,3,1,16,0,19,18.8,1012.5,42,2.1,0,3573.6
2020,3,1,16,0,20,18.9,1013.2,44,1.7,0,2654.4
2020,3,1,16,0,21,18.9,1013.2,42,0.9,0,2385.6
2020,3,1,16,0,22,18.9,1012.9,43,0.8,0,1977.6
2020,3,1,16,0,23,19.2,1012.4,43,1.1,0,1648.8
2020,3,1,17,0,0,19.4,1012.1,45,0,0,1519.2
2020,3,1,17,0,1,19.2,1011.8,46,0,0,1538.4
2020,3,1,17,0,2,19.1,1011.8,49,0,0,1524
2020,3,1,17,0,3,18.5,1011.6,57,0,0,1569.6
2020,3,1,17,0,4,17.9,1011.4,63,0,0,1526.4
2020,3,1,17,0,5,18,1011.7,65,0.2,0,1807.2
2020,3,1,17,0,6,18.3,1011.8,62,0,0,2020.8
2020,3,1,17,0,7,19.5,1012.5,56,0,0,4089.6
2020,3,1,17,0,8,21.4,1012.3,48,0,0,5757.6
2020,3,1,17,0,9,24,1011.9,42,0.1,0,6460.8
2020,3,1,17,0,10,24.3,1011.4,36,1.3,0,6158.4
2020,3,1,17,0,11,26.4,1010.7,29,0.5,0,6295.2
2020,3,1,17,0,12,24.5,1010,48,1.5,0,6021.6
2020,3,1,17,0,13,24.1,1009.5,51,1.9,0,6451.2
2020,3,1,17,0,14,21.8,1009.4,65,1.2,0,6206.4
2020,3,1,17,0,15,21,1009.4,67,1.6,0,6108
2020,3,1,17,0,16,20.4,1009.6,65,1.5,0,6040.8
2020,3,1,17,0,17,20,1010.3,57,0.7,0,5920.8
2020,3,1,17,0,18,19.8,1010.9,67,0.6,0,4725.6
2020,3,1,17,0,19,19.5,1011.1,68,0.3,0,3856.8
2020,3,1,17,0,20,19.4,1011.1,67,0.4,0,2932.8
2020,3,1,17,0,21,19.4,1011.4,69,0.3,0,2412
2020,3,1,17,0,22,19.1,1011.5,68,0,0,1992
2020,3,1,17,0,23,19,1010.4,68,0,0,1677.6
2020,3,1,18,0,0,18.8,1009.7,72,0.2,0,1512
2020,3,1,18,0,1,18.7,1009.4,74,0,0,1516.8
2020,3,1,18,0,2,18.1,1009,77,0.4,0,1516.8
2020,3,1,18,0,3,18.1,1008.6,78,0,0,1552.8
2020,3,1,18,0,4,18.2,1008.5,80,0,0,1519.2
2020,3,1,18,0,5,17.8,1007.8,82,0.1,0,1908
2020,3,1,18,0,6,18.4,1008.7,83,0.1,0,2052
2020,3,1,18,0,7,19.2,1009.7,78,0,0,4236
2020,3,1,18,0,8,21.3,1010,71,0,0,5928
2020,3,1,18,0,9,23.3,1009.9,61,0.1,0,6739.2
2020,3,1,18,0,10,24.3,1008.8,54,0.2,0,6369.6
2020,3,1,18,0,11,23.2,1008.4,55,1.1,0,6319.2
2020,3,1,18,0,12,22.8,1007.9,63,0.4,0,5940
2020,3,1,18,0,13,22.3,1007.4,68,0.3,0,6400.8
2020,3,1,18,0,14,21.5,1006.8,70,0.8,0,6211.2
2020,3,1,18,0,15,21.3,1006.8,72,0.6,0,6158.4
2020,3,1,18,0,16,21.3,1006.2,73,0,0,6184.8
2020,3,1,18,0,17,21,1006.3,79,0,0,6134.4
2020,3,1,18,0,18,20.6,1007.1,80,0,0,4780.8
2020,3,1,18,0,19,19.9,1007.7,85,0,0,3645.6
2020,3,1,18,0,20,20,1007.7,86,0,0,2781.6
2020,3,1,18,0,21,19.8,1007.3,87,0,0,2352
2020,3,1,18,0,22,19.9,1007.1,87,0,0,1994.4
2020,3,1,18,0,23,19.2,1006.6,90,0.3,0,1711.2
2020,3,1,19,0,0,19.3,1006.3,89,0,0,1588.8
2020,3,1,19,0,1,18.9,1005.9,90,0,0,1591.2
2020,3,1,19,0,2,18.8,1006.4,89,0.2,0,1591.2
2020,3,1,19,0,3,18.9,1005.7,89,0,0,1586.4
2020,3,1,19,0,4,18.9,1005.7,89,0,0,1586.4
2020,3,1,19,0,5,19.1,1005.4,87,0,0,1869.6
2020,3,1,19,0,6,19.2,1006.2,88,0.3,0,2124
2020,3,1,19,0,7,19.6,1007,85,0.2,0,4336.8
2020,3,1,19,0,8,19.2,1008.4,88,0.6,0.5,6127.2
2020,3,1,19,0,9,19.4,1008.2,92,0,1,6264
2020,3,1,19,0,10,20.9,1007.7,87,0.2,0,6297.6
2020,3,1,19,0,11,21.5,1007.2,83,0.1,0,6307.2
2020,3,1,19,0,12,21.8,1006.4,81,0.5,0,6093.6
2020,3,1,19,0,13,21.8,1005.7,79,0.9,0,6422.4
2020,3,1,19,0,14,21.5,1005.4,83,0.3,0,6225.6
2020,3,1,19,0,15,20.5,1005.5,91,0,1,6290.4
2020,3,1,19,0,16,,,,,0.5,6266.4
2020,3,1,19,0,17,20.3,1006.8,95,0.2,0,6254.4
2020,3,1,19,0,18,20.1,1008,95,0.9,5,5035.2
2020,3,1,19,0,19,19.5,1008.7,91,0.3,0.5,3897.6
2020,3,1,19,0,20,19.3,1009.1,91,0,0.5,3127.2
2020,3,1,19,0,21,19.4,1009.4,91,0.1,0,2469.6
2020,3,1,19,0,22,19.5,1009.4,89,0,0,1987.2
2020,3,1,19,0,23,19.4,1009,85,0.4,0,1684.8
2020,3,1,20,0,0,19,1009.2,90,1,0,1675.2
2020,3,1,20,0,1,19.1,1008.7,86,0.7,0,1596
2020,3,1,20,0,2,19.3,1008.1,86,1,0,1634.4
2020,3,1,20,0,3,19.4,1008.2,86,0.8,0,1603.2
2020,3,1,20,0,4,19.5,1007.9,82,0.9,0,1600.8
2020,3,1,20,0,5,19.4,1008.2,83,1.1,0,1857.6
2020,3,1,20,0,6,20.2,1008.9,83,0.6,0,2200.8
2020,3,1,20,0,7,20.3,1009.2,85,1.4,0,4341.6
2020,3,1,20,0,8,21.4,1009.4,80,2.2,,6064.8
2020,3,1,20,0,9,21.9,1009.6,77,0.8,0,6931.2
2020,3,1,20,0,10,22.1,1009.2,76,1.4,0,6542.4
2020,3,1,20,0,11,22.7,1008.4,73,2.1,0,6540
2020,3,1,20,0,12,22.8,1008.1,76,1.3,0,6264
2020,3,1,20,0,13,21.6,1007.1,80,1.2,0,6556.8
2020,3,1,20,0,14,22.5,1006.4,79,0.6,,6578.4
2020,3,1,20,0,15,22.5,1006.1,80,0.9,0,6432
2020,3,1,20,0,16,22.1,1006.4,81,1.4,0,6415.2
2020,3,1,20,0,17,21.9,1006.9,83,0.9,0,6338.4
2020,3,1,20,0,18,,,,,0,4903.2
2020,3,1,20,0,19,21.4,1007.6,83,0.8,0,3933.6
2020,3,1,20,0,20,,,,,0,3201.6
2020,3,1,20,0,21,21.5,1008.3,80,0.3,0,2510.4
2020,3,1,20,0,22,21.7,1008.2,78,0,0,1963.2
2020,3,1,20,0,23,21.4,1007.7,81,0,0,1773.6
2020,3,1,21,1,0,,,,,0,1648.8
2020,3,1,21,1,1,21.2,1007.1,81,0.6,,1612.8
2020,3,1,21,1,2,21.2,1007.3,83,0.3,0,1622.4
2020,3,1,21,1,3,21,1007.4,86,0,0,1634.4
2020,3,1,21,1,4,20.8,1007.6,87,0,0,1627.2
2020,3,1,21,1,5,20.5,1008.5,88,0,0,1749.6
2020,3,1,21,1,6,20.5,1009.4,87,0,0,1807.2
2020,3,1,21,1,7,22.4,1009.8,79,0,0,2517.6
2020,3,1,21,1,8,24.5,1009.6,71,0,0,3052.8
2020,3,1,21,1,9,25.4,1009.3,66,0.2,,3004.8
2020,3,1,21,1,10,27.8,1008.8,55,0.6,0,2985.6
2020,3,1,21,1,11,28.7,1007.9,48,0.9,0,3292.8
2020,3,1,21,1,12,29.7,1006.9,45,0.7,0,3009.6
2020,3,1,21,1,13,29.5,1005.5,48,0.9,0,2973.6
2020,3,1,21,1,14,30,1004.9,48,0.3,,2709.6
2020,3,1,21,1,15,26.8,1004.4,65,1.5,0,2688
2020,3,1,21,1,16,26.9,1004.6,61,1.2,,2661.6
2020,3,1,21,1,17,24.1,1005.4,70,0.8,0,2529.6
2020,3,1,21,1,18,23.6,1005.3,74,0.8,0,2316
2020,3,1,21,1,19,22.9,1006.5,80,1.5,0,2236.8
2020,3,1,21,1,20,23.1,1006.9,81,0.2,0,2179.2
2020,3,1,21,1,21,23.1,1007,81,0,0,1898.4
2020,3,1,21,1,22,22.9,1006.6,82,0,0,1696.8
2020,3,1,21,1,23,22.5,1006,84,0.7,0,1632
2020,3,1,22,1,0,22.4,1005.3,84,0,0,1514.4
2020,3,1,22,1,1,21.7,1004.7,87,0,0,1495.2
2020,3,1,22,1,2,21.5,1004.2,88,0,0,1524
2020,3,1,22,1,3,21.1,1004.2,88,0,0,1516.8
2020,3,1,22,1,4,21.2,1005,88,0,0,1516.8
2020,3,1,22,1,5,21.2,1005.5,88,0.4,0,1636.8
2020,3,1,22,1,6,21.5,1006.2,87,0.1,0,1648.8
2020,3,1,22,1,7,22.7,1006.9,82,0.1,0,1972.8
2020,3,1,22,1,8,24.3,1007.4,74,0,0,2232
2020,3,1,22,1,9,25.6,1007.4,66,0.9,0,2613.6
2020,3,1,22,1,10,26.8,1007,63,0.5,0,2472
2020,3,1,22,1,11,28.2,1005.9,57,1.2,0,2563.2
2020,3,1,22,1,12,29.2,1004.6,53,1.1,0,2632.8
2020,3,1,22,1,13,30.4,1003.5,50,1.1,0,2654.4
2020,3,1,22,1,14,31.6,1002.6,46,0.9,0,2719.2
2020,3,1,22,1,15,31.3,1002.4,43,1.6,0,2892
2020,3,1,22,1,16,28.7,1002.9,57,0.8,,2604
2020,3,1,22,1,17,26.5,1003.9,66,0.2,0,2570.4
2020,3,1,22,1,18,25.5,1004.6,75,0.1,0,2376
2020,3,1,22,1,19,24.4,1005.5,82,0.2,0,2320.8
2020,3,1,22,1,20,24.2,1007.1,84,0,0,2205.6
2020,3,1,22,1,21,24.2,1008,84,0.3,0,2184
2020,3,1,22,1,22,24.1,1008.2,83,0.1,0,1845.6
2020,3,1,22,1,23,23.2,1007.7,88,0.5,0,1677.6
2020,3,1,23,0,0,21.7,1007,91,1.9,0,1646.4
2020,3,1,23,0,1,,,,,0,1603.2
2020,3,1,23,0,2,21.4,1006.3,92,1.6,0,1646.4
2020,3,1,23,0,3,21.3,1006.2,91,0.4,0,1627.2
2020,3,1,23,0,4,21.3,1006.2,90,0.1,0,1653.6
2020,3,1,23,0,5,21.2,1006.4,89,1.3,0,1987.2
2020,3,1,23,0,6,21.6,1007.2,89,1.6,0,2332.8
2020,3,1,23,0,7,21.3,1008.3,89,1.2,0,5133.6
2020,3,1,23,0,8,21.1,1008.9,91,0.9,0,7608
2020,3,1,23,0,9,20.9,1009.1,91,1.8,0,7017.6
2020,3,1,23,0,10,20.8,1009.1,89,1.6,0,6928.8
2020,3,1,23,0,11,21,1008.7,86,2.2,0,6943.2
2020,3,1,23,0,12,20.8,1008.1,85,2.3,0,6530.4
2020,3,1,23,0,13,21.1,1007.5,81,1.7,0,6861.6
2020,3,1,23,0,14,21,1007,80,2.1,0,6770.4
2020,3,1,23,0,15,20.6,1007,82,1.1,0,6720
2020,3,1,23,0,16,20.6,1007.6,78,1.5,0,6595.2
2020,3,1,23,0,17,20.3,1008.5,78,0.7,0,6309.6
2020,3,1,23,0,18,20,1009.3,77,0.8,0,5020.8
2020,3,1,23,0,19,,,,,0,3741.6
2020,3,1,23,0,20,19.7,1010.3,74,1.7,0,2752.8
2020,3,1,23,0,21,19.6,1010.5,75,1.1,0,2388
2020,3,1,23,0,22,18.9,1008.4,80,2.3,0,2044.8
2020,3,1,23,0,23,18.8,1007.6,81,0.5,0.5,1785.6
2020,3,1,24,0,0,18.8,1008.6,81,1.9,0,1629.6
2020,3,1,24,0,1,18.8,1008.7,81,2.3,0,1579.2
2020,3,1,24,0,2,19,1008.2,80,2.3,0,1629.6
2020,3,1,24,0,3,19.1,1007.9,78,1.7,0,1598.4
2020,3,1,24,0,4,19.2,1008,78,1.9,0,1644
2020,3,1,24,0,5,19.3,1008.2,81,2.1,0,1968
2020,3,1,24,0,6,20,1008.6,83,1.7,0,2140.8
2020,3,1,24,0,7,20.5,1009,80,2,0,4605.6
2020,3,1,24,0,8,21.8,1009.2,74,2.1,0,6405.6
2020,3,1,24,0,9,23.1,1008.9,71,2,0,6520.8
2020,3,1,24,0,10,23.3,1008.5,71,1.3,0,6676.8
2020,3,1,24,0,11,22.9,1007.8,74,2.1,0,6674.4
2020,3,1,24,0,12,22.9,1007.3,76,2,,6405.6
2020,3,1,24,0,13,22.8,1006.9,79,1,0,6840
2020,3,1,24,0,14,22.6,1006.9,82,1.1,0,6662.4
2020,3,1,24,0,15,22,1006.7,87,1.6,0,6540
2020,3,1,24,0,16,21.5,1007,91,1.1,0,6506.4
2020,3,1,24,0,17,21.2,1007.4,95,1.6,0.5,6477.6
2020,3,1,24,0,18,20.9,1007.6,97,1.6,0,4965.6
2020,3,1,24,0,19,21,1008.1,95,1.4,0,4024.8
2020,3,1,24,0,20,21.1,1008.3,95,1.8,0,3120
2020,3,1,24,0,21,20.9,1008.1,95,1.2,0,2510.4
2020,3,1,24,0,22,21,1007.7,95,1,0,2104.8
2020,3,1,24,0,23,21.1,1007.8,94,0.6,0,1848
2020,3,1,25,0,0,21,1007.4,94,1.4,0,1723.2
2020,3,1,25,0,1,20.9,1006.8,95,1.2,0,1720.8
2020,3,1,25,0,2,21,1006.4,96,1.2,0,1648.8
2020,3,1,25,0,3,20.9,1006.3,96,0.2,0,1627.2
2020,3,1,25,0,4,20.9,1006.6,95,0.4,0,1684.8
2020,3,1,25,0,5,20.7,1007,93,0,0,1989.6
2020,3,1,25,0,6,20.7,1007.5,93,0,0,2241.6
2020,3,1,25,0,7,,,,,0,5032.8
2020,3,1,25,0,8,23.9,1008.1,75,0,0,6700.8
2020,3,1,25,0,9,,,,,0,6924
2020,3,1,25,0,10,28.1,1007.2,63,0.3,0,7207.2
2020,3,1,25,0,11,28.6,1006.4,65,0.6,0,7293.6
2020,3,1,25,0,12,28.6,1005.7,61,1.4,0,7267.2
2020,3,1,25,0,13,29,1005,61,1.2,0,7584
2020,3,1,25,0,14,27.8,1004.4,65,1,0,7372.8
2020,3,1,25,0,15,27.3,1004.5,67,0.7,0,7358.4
2020,3,1,25,0,16,26.9,1004.6,67,0.4,0,7207.2
2020,3,1,25,0,17,25.5,1005,76,0.7,0,7082.4
2020,3,1,25,0,18,24.6,1005.6,80,0.5,0,5296.8
2020,3,1,25,0,19,24.7,1006.2,79,0,0,4202.4
2020,3,1,25,0,20,24.6,1006.7,80,0,0,3300
2020,3,1,25,0,21,24.4,1006.8,81,0,0,2702.4
2020,3,1,25,0,22,24.2,1006.7,83,0,0,2167.2
2020,3,1,25,0,23,23.7,1006.7,85,0,0,1864.8
2020,3,1,26,0,0,23.5,1006.8,86,0,0,1696.8
2020,3,1,26,0,1,,,,,0,1682.4
2020,3,1,26,0,2,22.7,1006.4,89,0.3,0,1718.4
2020,3,1,26,0,3,22.4,1006.2,90,0,0,1696.8
2020,3,1,26,0,4,22.2,1006.5,89,0.4,0,1692
2020,3,1,26,0,5,21.8,1007.2,90,0,0,2124
2020,3,1,26,0,6,22,1007.6,89,0,0,2378.4
2020,3,1,26,0,7,23.7,1008,83,0,0,5150.4
2020,3,1,26,0,8,,,,,0,7452
2020,3,1,26,0,9,28.3,1008,58,0,0,7348.8
2020,3,1,26,0,10,30,1007.3,52,0.1,0,7293.6
2020,3,1,26,0,11,30.8,1006.4,50,0.5,0,7543.2
2020,3,1,26,0,12,,,,,0,7243.2
2020,3,1,26,0,13,31.1,1004.7,51,1,,7646.4
2020,3,1,26,0,14,31.6,1003.9,45,0.4,0,7567.2
2020,3,1,26,0,15,30.7,1003.5,49,0.8,,7663.2
2020,3,1,26,0,16,30,1003.5,48,0.7,0,7497.6
2020,3,1,26,0,17,28.2,1004,54,0.8,0,7298.4
2020,3,1,26,0,18,27,1005.2,64,0.7,0,5508
2020,3,1,26,0,19,25.7,1006.2,69,0.2,0,4140
2020,3,1,26,0,20,25.7,1007.4,68,0.7,0,3432
2020,3,1,26,0,21,25.7,1007.8,69,0,0,2911.2
2020,3,1,26,0,22,25.2,1007.8,75,0,0,2119.2
2020,3,1,26,0,23,25,1007.3,75,0,0,1836
2020,3,1,27,0,0,24.4,1006.8,77,0,0,1725.6
2020,3,1,27,0,1,24,1005.7,78,0,0,1706.4
2020,3,1,27,0,2,23.6,1005.4,81,0.1,0,1684.8
2020,3,1,27,0,3,23.2,1005.5,83,0,0,1653.6
2020,3,1,27,0,4,23,1005.7,84,0,0,1675.2
2020,3,1,27,0,5,22.7,1006.4,84,0,0,2078.4
2020,3,1,27,0,6,23.2,1006.8,83,0,0,2359.2
2020,3,1,27,0,7,25.2,1007.4,75,0,0,5028
2020,3,1,27,0,8,27.2,1007.5,68,0.7,0,7766.4
2020,3,1,27,0,9,28.3,1007.5,63,0,0,7617.6
2020,3,1,27,0,10,30,1006.9,55,0,0,7668
2020,3,1,27,0,11,30.5,1006.3,50,0.9,0,7615.2
2020,3,1,27,0,12,28.5,1005.8,64,0.4,0,7413.6
2020,3,1,27,0,13,24.8,1005.5,89,1.3,15.5,7495.2
2020,3,1,27,0,14,22.8,1005.9,92,0.8,16,7608
2020,3,1,27,0,15,22,1005.8,95,0,9.5,7272
2020,3,1,27,0,16,22.4,1005.5,97,0.6,3.5,7430.4
2020,3,1,27,0,17,23,1005.7,96,0,0,7224
2020,3,1,27,0,18,23.4,1006.3,94,0,0,5419.2
2020,3,1,27,0,19,22.3,1006.8,94,1.2,,4356
2020,3,1,27,0,20,20.9,1007.9,93,0.7,0,3297.6
2020,3,1,27,0,21,20.8,1007.9,94,1,0.5,2618.4
2020,3,1,27,0,22,20.8,1007.8,96,0.9,0,2136
2020,3,1,27,0,23,20.8,1007.1,98,1.5,0,1802.4
2020,3,1,28,1,0,21.1,1006.3,98,0.9,0,1749.6
2020,3,1,28,1,1,21.2,1005.4,98,0.6,0,1730.4
2020,3,1,28,1,2,21.3,1004.7,97,1.7,0,1749.6
2020,3,1,28,1,3,21.4,1004.2,95,0.8,0,1728
2020,3,1,28,1,4,21.2,1004.8,97,1.1,5.5,1706.4
2020,3,1,28,1,5,21.1,1005,98,0.3,2,1833.6
2020,3,1,28,1,6,21.3,1005.1,98,0.8,0,1948.8
2020,3,1,28,1,7,21.2,1006.1,99,0.6,13.5,2522.4
2020,3,1,28,1,8,19.4,1006.4,99,1.9,9.5,3074.4
2020,3,1,28,1,9,19,1007.1,99,1.4,5.5,2858.4
2020,3,1,28,1,10,17.9,1007.4,96,2,3.5,2896.8
2020,3,1,28,1,11,17.2,1007.5,93,1.6,3.5,2889.6
2020,3,1,28,1,12,17,1007.8,90,1.5,0.5,2925.6
2020,3,1,28,1,13,16.6,1007.8,88,1.3,0,2714.4
2020,3,1,28,1,14,16.3,1008.2,84,0.7,0,2335.2
2020,3,1,28,1,15,16.1,1008.8,83,0.9,0,2275.2
2020,3,1,28,1,16,15.6,1009.3,82,1.6,0,2215.2
2020,3,1,28,1,17,15.2,1010,82,1.1,0,2169.6
2020,3,1,28,1,18,15,1010.3,84,0.9,0,2133.6
2020,3,1,28,1,19,15,1011.8,82,0.6,0,2037.6
2020,3,1,28,1,20,14.8,1012.3,85,1,0,2004
2020,3,1,28,1,21,14.5,1012.4,85,0.6,0,1898.4
2020,3,1,28,1,22,14.2,1012.3,83,1.8,0,1648.8
2020,3,1,28,1,23,14,1012.1,83,0.8,0,1629.6
2020,3,1,29,1,0,14.1,1012.1,82,1,0,1603.2
2020,3,1,29,1,1,13.9,1011.1,86,1.8,0,1603.2
2020,3,1,29,1,2,13.9,1010.2,88,1.3,0,1605.6
2020,3,1,29,1,3,14.1,1010,85,1.5,0,1588.8
2020,3,1,29,1,4,14.4,1010.2,85,0.5,0,1584
2020,3,1,29,1,5,14.2,1010.7,87,0.2,0,1629.6
2020,3,1,29,1,6,14.9,1011.3,83,0.4,0,1656
2020,3,1,29,1,7,15.4,1011.1,79,1,0,1888.8
2020,3,1,29,1,8,16,1010.9,75,1.8,0,2023.2
2020,3,1,29,1,9,16.3,1010.7,73,2.1,0,2035.2
2020,3,1,29,1,10,17,1010.2,71,1.4,,2040
2020,3,1,29,1,11,17.3,1009.2,70,1.8,0,2095.2
2020,3,1,29,1,12,17.6,1008.1,72,1.2,0,2136
2020,3,1,29,1,13,18.3,1006.5,70,2.5,0,2205.6
2020,3,1,29,1,14,18.6,1005,71,2.1,0,2232
2020,3,1,29,1,15,19.8,1004.2,69,1.6,0,2263.2
2020,3,1,29,1,16,19.1,1004.8,73,1.2,0,2304
